source_file	source_family	source_block_id	block_kind	source_selector	source_topic	destination	action	precedence	audit_status	source_exists	source_resolved_path	destination_class	canonical_path	canonical_exists	chapter_status	next_action	global_disposition
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Möbius|Mobius|linear fractional)	problem|exercise|solution|worked problem	IV/16	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch16_m_bius_transformations/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Möbius|Mobius|linear fractional)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/16	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch16_m_bius_transformations/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(conformal|Riemann mapping)	problem|exercise|solution|worked problem	IV/17	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch17_conformal_mapping/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(conformal|Riemann mapping)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/17	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch17_conformal_mapping/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Schwarz|Christoffel)	problem|exercise|solution|worked problem	IV/18	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch18_schwarz_christoffel_transformations/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Schwarz|Christoffel)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/18	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch18_schwarz_christoffel_transformations/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-maps.tex	COMPLEX_ANALYSIS	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	IV/16	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-complex-analysis-maps.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch16_m_bius_transformations/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next--math-alls-2.tex	COMPLEX_ANALYSIS	ARCHIVE.ALL	ENTIRE_FILE	*	all blocks	ARCHIVE_VARIANT	ARCHIVE_VARIANT	1000	ARCHIVE_CLASSIFIED	YES	chapters/tex/theory-of-complex-analysis-next--math-alls-2.tex	ARCHIVE					ARCHIVE_ACCOUNTED
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T01.SECTION	SECTION_OR_SUBSECTION	contour|Cauchy	contours and Cauchy methods	IV/04	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch04_complex_integration/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T02.SECTION	SECTION_OR_SUBSECTION	residue|real integral	residues and integrals	IV/10	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch10_residues_and_the_residue_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T03.SECTION	SECTION_OR_SUBSECTION	winding|argument principle	winding argument principle	IV/12	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T04.SECTION	SECTION_OR_SUBSECTION	Rouché|Rouche	Rouche	IV/13	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch13_rouch_s_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(contour|Cauchy)	problem|exercise|solution|worked problem	IV/04	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch04_complex_integration/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(contour|Cauchy)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/04	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch04_complex_integration/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(residue|real integral)	problem|exercise|solution|worked problem	IV/10	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch10_residues_and_the_residue_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(residue|real integral)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/10	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch10_residues_and_the_residue_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(winding|argument principle)	problem|exercise|solution|worked problem	IV/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(winding|argument principle)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Rouché|Rouche)	problem|exercise|solution|worked problem	IV/13	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch13_rouch_s_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Rouché|Rouche)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/13	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch13_rouch_s_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next.tex	COMPLEX_ANALYSIS	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	IV/04	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-complex-analysis-next.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch04_complex_integration/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T01.SECTION	SECTION_OR_SUBSECTION	winding|argument principle	winding and argument	IV/12	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T02.SECTION	SECTION_OR_SUBSECTION	branch|logarithm|root	branches logarithm roots	IV/14	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch14_branches_of_the_logarithm_and_roots/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T03.SECTION	SECTION_OR_SUBSECTION	analytic continuation	analytic continuation	IV/15	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch15_analytic_continuation/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(winding|argument principle)	problem|exercise|solution|worked problem	IV/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(winding|argument principle)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(branch|logarithm|root)	problem|exercise|solution|worked problem	IV/14	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch14_branches_of_the_logarithm_and_roots/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(branch|logarithm|root)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/14	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch14_branches_of_the_logarithm_and_roots/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(analytic continuation)	problem|exercise|solution|worked problem	IV/15	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch15_analytic_continuation/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(analytic continuation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/15	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch15_analytic_continuation/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-next2.tex	COMPLEX_ANALYSIS	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	IV/12	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-complex-analysis-next2.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T01.SECTION	SECTION_OR_SUBSECTION	power series|radius of convergence	power series	IV/03	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch03_power_series_and_analytic_functions/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T02.SECTION	SECTION_OR_SUBSECTION	identity theorem|zeros	zeros identity	IV/07	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch07_zeros_and_the_identity_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T03.SECTION	SECTION_OR_SUBSECTION	Laurent	Laurent series	IV/08	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch08_laurent_series/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T04.SECTION	SECTION_OR_SUBSECTION	isolated singularity|pole|essential	isolated singularities	IV/09	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch09_isolated_singularities/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(power series|radius of convergence)	problem|exercise|solution|worked problem	IV/03	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch03_power_series_and_analytic_functions/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(power series|radius of convergence)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/03	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch03_power_series_and_analytic_functions/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(identity theorem|zeros)	problem|exercise|solution|worked problem	IV/07	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch07_zeros_and_the_identity_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(identity theorem|zeros)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/07	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch07_zeros_and_the_identity_theorem/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Laurent)	problem|exercise|solution|worked problem	IV/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch08_laurent_series/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Laurent)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch08_laurent_series/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(isolated singularity|pole|essential)	problem|exercise|solution|worked problem	IV/09	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch09_isolated_singularities/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(isolated singularity|pole|essential)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/09	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch09_isolated_singularities/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-series.tex	COMPLEX_ANALYSIS	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	IV/03	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-complex-analysis-series.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch03_power_series_and_analytic_functions/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T01.SECTION	SECTION_OR_SUBSECTION	topology|open set|closed set	topological prerequisites	II/04	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch04_open_and_closed_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T02.SECTION	SECTION_OR_SUBSECTION	compact|connected	compactness connectedness	II/06	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch06_compactness/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T03.SECTION	SECTION_OR_SUBSECTION	winding|homotopy of curves	winding/topological complex bridge	IV/12	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(topology|open set|closed set)	problem|exercise|solution|worked problem	II/04	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch04_open_and_closed_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(topology|open set|closed set)	definition|theorem|lemma|proposition|corollary|remark|warning|example	II/04	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch04_open_and_closed_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(compact|connected)	problem|exercise|solution|worked problem	II/06	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch06_compactness/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(compact|connected)	definition|theorem|lemma|proposition|corollary|remark|warning|example	II/06	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch06_compactness/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(winding|homotopy of curves)	problem|exercise|solution|worked problem	IV/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(winding|homotopy of curves)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch12_winding_numbers_and_the_argument_principle/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis-topology.tex	COMPLEX_ANALYSIS	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	II/04	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-complex-analysis-topology.tex	CANONICAL_CHAPTER	books/vol02_real_analysis/chapters/ch04_open_and_closed_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-complex-analysis.tex	COMPLEX_ANALYSIS	T01.SECTION	SECTION_OR_SUBSECTION	complex differentiable|derivative	complex differentiability	IV/01	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-complex-analysis.tex	CANONICAL_CHAPTER	books/vol04_complex_analysis/chapters/ch01_complex_differentiability/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
