chapter	ordinal	label	title	source_line	hint_sha256	hint_words	own_solution_similarity	nearest_neighbor_solution_similarity	duplicate_hint_count	status	hint	notes
III/16	22	exr:iii16-expand-14	Approximation of sources	452	64edf0788fc19f8b3bda822424efd32bdb511085170570e22beb785e5fe84edf	10	0.0000	0.0000	1	PASS	It provides a smooth regularization with the same total mass.	-
III/16	23	exr:iii16-expand-15	Jump formula	464	c11286a2f897ceaab5ad87b5f415533276185e1413407fc8def9dca64e8062c7	10	0.0000	0.0000	1	PASS	Differentiate classically on smooth pieces and collect internal boundary terms.	-
III/16	24	exr:iii16-expand-16	Second derivative of |x|	474	53f6dca6e2cd3280086cbffd36bff083e1dfcf1379a4b281ad97ced221a0d87e	12	0.1000	0.0769	1	PASS	First derivative is sign(x); its jump at zero has size 2.	-
III/17	1	exr:iii17-01		231	1cc835b42ad3e8b463dd4915248398b444e4c4edaf0662233a190093c822d29e	19	0.1714	0.0233	1	PASS	A point lies outside the support if there is a neighborhood on which the distribution annihilates every test function.	-
III/17	2	exr:iii17-02		241	6ca20f779b0b725d175a3efef0e33a657c268af80934ca75c3ba26408f614b77	16	0.0526	0.0357	1	PASS	For \(\delta_{x_0}\), test functions supported away from \(x_0\) vanish at the evaluation point.	-
III/17	3	exr:iii17-03		251	3a1eba7a4e340dd3e88a4330a73366109a4f3705cff261cda90ae14676d5b9fd	22	0.0625	0.0714	1	PASS	Derivatives of a Dirac mass have the same support as the Dirac mass even though their action involves derivatives of test functions.	-
III/17	4	exr:iii17-04		261	bdbe907e7c496de5aae270ba7a57cff37390790eea630907c210673f71b19d63	19	0.0270	0.0303	1	PASS	To identify singular support, first remove the largest open set on which the distribution agrees with a smooth function.	-
III/17	5	exr:iii17-05		271	29e3154ed7ee1035859498e01f2d025f592d51f2b46dc56c4a91319820c83476	17	0.0571	0.0909	1	PASS	Multiplication by a smooth function can shrink support to where both the multiplier and distribution are active.	-
III/17	6	exr:iii17-06		281	06fea250da356f28ab3c56363dbb93a5290ff4317423354841b5ffd24edaa858	13	0.0286	0.0263	1	PASS	Use a cutoff supported in a small neighborhood to localize a distributional identity.	-
III/17	7	exr:iii17-07		291	d5d67d12f80dee171463a0f106f447fd2e312a2efee5b569ad67c8cc1a283ef6	18	0.0465	0.0244	1	PASS	Finite sums have support contained in the union of the individual supports; check whether cancellation can reduce it.	-
III/17	8	exr:iii17-08		301	11f7c6795f58759b71e62140c9101457870e6d4fd0ee850af49c08fc35f44d5b	20	0.0750	0.0698	1	PASS	For lower-dimensional concentrations, define the distribution by integration over the submanifold and inspect which test functions it can detect.	-
III/17	9	exr:iii17-expand-01	Dirac support	318	6eb65f4512aab80c84e58d93938de65dde9506203d4e3e64c37cfc4f383266c6	5	0.0000	0.0000	1	PASS	It only evaluates at a.	-
III/17	10	exr:iii17-expand-02	Dirac derivative	328	adf114331948c5a9f7a4e70ea38f543835439a979d65cd94fe00b0a7bcf01b89	4	0.0000	0.0000	1	PASS	Apply derivative definition repeatedly.	-
III/17	11	exr:iii17-expand-03	Jump weight	338	4092e254fe9380cfc9b103c85ec1a3b930920ddd26d1354f6fe4fe9587ba5ed7	4	0.0000	0.0000	1	PASS	Use the jump formula.	-
III/17	12	exr:iii17-expand-04	Smooth multiplier support	348	57f0c2810dba2e9b03a0953e4730fa3e0ca5e0e16ae4e10486179946d3ec51c5	10	0.0000	0.0909	1	PASS	If a test lies where T vanishes, so does aT.	-
III/17	13	exr:iii17-expand-05	Surface support	358	8716b2aae92b9f8b59029bda92ea9b5c19c576f7d95ee931f2ee51dbeeff9292	9	0.0833	0.1667	1	PASS	The functional only sees test functions on the curve.	-
III/17	14	exr:iii17-expand-06	Derivative support	370	32ec3d274bd26a896d7169bc49527d916d4e0f10e8a50690097d037196de8d9f	8	0.2000	0.1000	1	PASS	Test on an open set where T vanishes.	-
III/17	15	exr:iii17-expand-07	Dirac derivative formula	380	28b4946543bbffab42a42a9ee9278c83276a084c968184e9868bb8aedb4f8f3c	6	0.1000	0.0000	1	PASS	Induct from the distributional derivative definition.	-
III/17	16	exr:iii17-expand-08	Jump formula	390	7c092e7debe49a1f4c0e92a169b42d5f32bcfae4045ebdf1dba51b28c4fa0c23	9	0.0769	0.0909	1	PASS	Integrate by parts on each side of the jump.	-
III/17	17	exr:iii17-expand-09	Localization	400	894f25ae55cd64b6836f0b6c1c90710802100c19202ed750d11d1f5a2551fcaf	10	0.0000	0.2000	1	PASS	This is the definition of vanishing on an open set.	-
III/17	18	exr:iii17-expand-10	Support not pointwise support	412	1ceeee8de3698b0d3c1b1bfd1774d26820ff00985921bfb2ad3c0999bf455369	7	0.0000	0.0714	1	PASS	A general distribution has no pointwise values.	-
III/17	19	exr:iii17-expand-11	Derivative support equality not guaranteed	422	cf539372f3e29db0cb9c64e927f5f3163188346e1b9e878878af097f6e754d12	4	0.0000	0.0000	1	PASS	Differentiation may annihilate constants.	-
III/17	20	exr:iii17-expand-12	Smooth factor can shrink support	432	7dd3b3ab80a5cb2b187d8c697e75599b66633883829dfb16799034de4e384611	10	0.0000	0.0714	1	PASS	Choose the multiplier to vanish near part of the support.	-
III/17	21	exr:iii17-expand-13	Point source	444	e8c024cbc766964b6d63d8399b20364317a76afa88791fbece31d990d8d31511	9	0.0000	0.0000	1	PASS	It records the smallest closed set where action occurs.	-
III/17	22	exr:iii17-expand-14	Interface PDE	454	26eb76f108916097b8531d1009d407f12c20566bb3a0650cbc650540bfbe49ee	9	0.0769	0.0000	1	PASS	They act only on test values along a hypersurface.	-
III/17	23	exr:iii17-expand-15	Singular support	466	56ced5feaf6b760ab6556b3cb1e2744cb173b27bd9eef698bd49be77c82efd07	16	0.1250	0.1250	1	PASS	Support records where the function/distribution is nonzero; singular support records where it is not smooth.	-
III/17	24	exr:iii17-expand-16	Derivative hierarchy	476	7f61b8f4625220f1244a5c3ae1bbfa158df45bbd4c81c8994f4cec115366131e	14	0.0588	0.0588	1	PASS	Use derivative support inclusion and a test function with prescribed kth derivative at zero.	-
III/18	1	exr:iii18-01		221	5c85f62ba8da378c024d168ae399472c11799ecf72bf2f2381fc61a92bfd5706	16	0.0000	0.0263	1	PASS	Temperedness means continuity on Schwartz space; estimate the pairing by a finite combination of Schwartz seminorms.	-
III/18	2	exr:iii18-02		231	db5230e190096dea89ded215fb3cdac4daa2df1b4affcfbc595e43b04fa4ff3e	17	0.0500	0.0270	1	PASS	A polynomially growing function is tempered because rapid decay of test functions makes the pairing absolutely integrable.	-
III/18	3	exr:iii18-03		241	2ea459677d1b522f64f150d8b89266afb7988bff676c450053f2d5edf135bcfc	15	0.0278	0.1429	1	PASS	Finite measures are tempered when their growth is controlled sufficiently to pair with Schwartz functions.	-
III/18	4	exr:iii18-04		251	3fd3670391d1256eed033bacbb823153d0524f9d5e629ad3b7cfe14c782b78ef	13	0.0323	0.0312	1	PASS	Dirac masses are tempered because point evaluation is bounded by a Schwartz seminorm.	-
III/18	5	exr:iii18-05		261	abc7106d3a19e82b9f910de40716aa6d3781074b849ebd4de064763a2a246848	11	0.0690	0.0714	1	PASS	Differentiation preserves temperedness by moving derivatives to the Schwartz test function.	-
III/18	6	exr:iii18-06		271	2d168eb041e294a8dde8f770312b613ba9e0b5e24f384fa8e91aeecc27f4c129	14	0.0303	0.1724	1	PASS	Multiplication by polynomials preserves temperedness because polynomial weights are built into the Schwartz seminorms.	-
III/18	7	exr:iii18-07		281	859d14be41062c5e07927344318f83d1ff54157bf9b9a6372f47daf3dbbe063a	20	0.0250	0.0263	1	PASS	To show a distribution is not tempered, build Schwartz functions whose pairing grows faster than any finite seminorm bound permits.	-
III/18	8	exr:iii18-08		291	37231f6bed1d7ceafe0ee45b5a8b6f6bcd3407d88972ca5d80066512adb34a5d	23	0.0541	0.0000	1	PASS	Keep the test-function space visible: a distribution may be valid on \(C_c^\infty\) yet fail to extend continuously to Schwartz space.	-
III/18	9	exr:iii18-expand-01	Polynomial	308	cb8918fba2276c987567f4c0c39383ca371fca1ea96ca50d9c060e87804c6e75	4	0.0000	0.0000	1	PASS	It has polynomial growth.	-
III/18	10	exr:iii18-expand-02	Dirac	318	d2a15cf71223ce382b16ad59305a875398ed602b9f679f5d631ee636d6716787	8	0.0000	0.0000	1	PASS	Point evaluation is controlled by a Schwartz seminorm.	-
III/18	11	exr:iii18-expand-03	Derivative	328	759d2941274b17bf9ec03362a40193dc5293fc1bc28699bdee3b1a1caa7630ab	3	0.0000	0.0000	1	PASS	Differentiation preserves temperedness.	-
III/18	12	exr:iii18-expand-04	Polynomial multiplier	338	5b125aa5de3eaf8d29fa5d2ca35369fa4489323fc48ae2aa9c12b19554c62e3a	5	0.0000	0.0000	1	PASS	Polynomial multiplication preserves the class.	-
III/18	13	exr:iii18-expand-05	Finite measure	348	5fe4b79be153674d1aaa627001082e0b0f74f480d796f95f5b632905fb5a111e	5	0.0833	0.0000	1	PASS	Pair with bounded Schwartz functions.	-
III/18	14	exr:iii18-expand-06	Polynomial-growth proof	360	7ae8a16765fbb0628db8d48b56c0e2fde0c669b95dc6e3d46c762a744bc0e9c5	12	0.0667	0.0000	1	PASS	Use a Schwartz seminorm with decay power larger than growth plus dimension.	-
III/18	15	exr:iii18-expand-07	Derivative stability	370	b407bfa8f024a4e40f5762e97a7157e4e72b627ec0c5c7b6fc82f138afe82a06	8	0.0000	0.1667	1	PASS	Compose T with continuous differentiation on Schwartz space.	-
III/18	16	exr:iii18-expand-08	Polynomial multiplication	380	8e820db7e2f9998afe75322dbb866e045fd3d59bc299e5cf95d917061ec64b0c	8	0.0000	0.1250	1	PASS	Multiplication by p is continuous on Schwartz space.	-
III/18	17	exr:iii18-expand-09	Dirac continuity	390	d312b67e57ce37760d3524712618c43affd73f1cc37bdf683baee785470efdaf	8	0.0000	0.1429	1	PASS	Point derivatives are controlled by Schwartz derivative seminorms.	-
III/18	18	exr:iii18-expand-10	Exponential growth	402	14084e54e9540f76374d224aed9f70715612c09ab7a360afdf92fbf5640272a1	9	0.0588	0.0667	1	PASS	Schwartz functions need not decay faster than every exponential.	-
III/18	19	exr:iii18-expand-11	General distribution not tempered	412	f0261caf66b2784d3af2497d888074d1d8efd3a37871b6352349faae55bab73c	13	0.1250	0.0526	1	PASS	Tempered distributions act on the larger Schwartz test space, not just compact supports.	-
III/18	20	exr:iii18-expand-12	Locally integrable not enough	422	36c8f08f94e2d0278971e122525017e6c7708928957a0a9cd2763e844c171c00	13	0.1429	0.1250	1	PASS	Schwartz test functions need not have compact support, so behavior at infinity matters.	-
III/18	21	exr:iii18-expand-13	Frequency-ready sources	434	b4ef366c7c0cdd5b5dcec4f08ce68c7c245f7883f8d1d27e8ca7d25ee8fe871e	10	0.0000	0.0667	1	PASS	They include singular/polynomial-growth sources and admit Fourier transform.	-
III/18	22	exr:iii18-expand-14	Idealized signals	444	fcd541b1f86eaa7fd9e2f1fff8b1e0ab537ece45da957febc645d56768a9b99b	9	0.0714	0.0000	1	PASS	Dirac masses and polynomial-growth functions are both tempered.	-
III/18	23	exr:iii18-expand-15	Order estimate	456	c1735697efb544fd8fcd182f8d0fd792f11734a8ee385a4aa1383575898419dc	5	0.1429	0.0000	1	PASS	Its action is -phi'(0).	-
III/18	24	exr:iii18-expand-16	Growth threshold	466	11592f7b20ff94b1d52e93655c7752563d689dfd702a241d7807b40455ee1b34	8	0.0000	0.0000	1	PASS	Choose a weight exponent greater than N+n.	-
III/19	1	exr:iii19-01		230	d09d38468fee0f01cec2cd02e1f2c02817e934dc21d5b246ba0c3097d34c30d6	16	0.0938	0.0909	1	PASS	Define \(\widehat T\) by duality: pair \(T\) with the Fourier transform of the Schwartz test function.	-
III/19	2	exr:iii19-02		240	a0cd81001afb4355bd314f99302386077a66f88bd62cda2154b4f12c4d818371	18	0.0270	0.0833	1	PASS	To transform a Dirac mass, evaluate the transformed test function at the support point and simplify the exponential.	-
III/19	3	exr:iii19-03		250	224460fb7632c17c4062221cbc3d74fc57fdc4f31d576fa00aaa4130346d9f91	15	0.0857	0.2069	1	PASS	Distributional differentiation becomes multiplication by the frequency variable, with constants determined by the transform convention.	-
III/19	4	exr:iii19-04		260	aaf50f8d451943cfb5f09f4bf05b1de0daace3caf3b09be9b93a6ea13c6ea953	16	0.1250	0.1333	1	PASS	Multiplication by \(x\) becomes differentiation in frequency; derive it by duality rather than formal pointwise manipulation.	-
III/19	5	exr:iii19-05		270	af63d1281044fe15c12e69e090f439ef5953b7cb80df5eaffad3dc87b6074f0a	17	0.0571	0.0541	1	PASS	Polynomials transform into derivatives of Dirac masses, so expect singular frequency-space objects rather than ordinary functions.	-
III/19	6	exr:iii19-06		280	ef5886948731af7539db9e40dc5396792f6f6bc04885383d84d87ea5c8924f09	20	0.0312	0.0303	1	PASS	To solve a constant-coefficient equation, transform it and divide by the symbol only where that operation is distributionally meaningful.	-
III/19	7	exr:iii19-07		290	8707f83c05b96cb403d799dff87d19ac5c0fa63b3d45c78df16ba16883af304c	19	0.0556	0.0000	1	PASS	Check signs and \(2\pi\) factors by applying the identity to one Schwartz test function and tracing the convention.	-
III/19	8	exr:iii19-08		300	cb04a8969038299fcee51d3d87f61f2bcd61678a5618ab386ab563930e63f902	17	0.0000	0.0769	1	PASS	Do not require classical integrability of the original object; tempered-distribution duality is exactly what replaces it.	-
III/19	9	exr:iii19-expand-01	Dirac transform	317	d4d163c372dc570821df02175beae560ea18a0378d7624d39ac9b58a1d385d2a	4	0.0000	0.0000	1	PASS	Use the dual definition.	-
III/19	10	exr:iii19-expand-02	Constant transform	327	9f0e27d6e1c50b36f033e036cd2f56805f0dec5622392f872231fd5f68592821	4	0.0000	0.0000	1	PASS	Use Fourier duality/inversion.	-
III/19	11	exr:iii19-expand-03	Derivative	337	f75b35d610dc025fd9dee786aee461721e149b504651b7030fd3ea5654528285	4	0.0000	0.0000	1	PASS	Use the derivative rule.	-
III/19	12	exr:iii19-expand-04	Translated Dirac	347	cdbc9e95619574a9ca55632bfeb5263a2588b212ee5b278fd288f67b38128fe2	4	0.0000	0.0000	1	PASS	Use translation of delta.	-
III/19	13	exr:iii19-expand-05	Modulated constant	357	e37e5a099fa59b78526d49410130758f0cf588802ede665b2d3335bbbe5aef63	2	0.0000	0.0000	2	PASS	Use modulation.	-
III/19	14	exr:iii19-expand-06	Dirac proof	369	b8530902de8eed3ca9162785e25e90683e3e3d0e3510c0aeedabb9d04deed484	8	0.1000	0.1111	1	PASS	Evaluate the dual definition on a Schwartz test.	-
III/19	15	exr:iii19-expand-07	Derivative rule	379	7891b104bc78fdb2b032e0aa6253fb2d6a54cdf26330cc59e17f077418d246de	4	0.0000	0.0000	1	PASS	Move derivatives through duality.	-
III/19	16	exr:iii19-expand-08	Automorphism	389	e848ff56126e2ea4e3d32b79f2d04c9d3b225f1f10ebef912fdeddd0fbb41d4d	4	0.1429	0.1429	1	PASS	Dualize the Schwartz automorphism.	-
III/19	17	exr:iii19-expand-09	Translation rule	399	e2a1b34fa6a1a9e7e089223a9b057857f78e3dfb3ef5aa1912e36b555d1a1f03	7	0.0000	0.0000	1	PASS	Evaluate delta\_a on the transformed test.	-
III/19	18	exr:iii19-expand-10	Ordinary formula failure	411	20793db2dc5864875306518fd15316674f47902fcf439abbf77373c76cb48ba9	6	0.0000	0.0000	1	PASS	Delta is not an L1 function.	-
III/19	19	exr:iii19-expand-11	Division by zeros	421	20a999a474b8014dd028cec37153afbb45d4559f50cc5eeed0f27969ba445981	8	0.0769	0.0000	1	PASS	The reciprocal may not be an ordinary function.	-
III/19	20	exr:iii19-expand-12	Polynomial transform	431	70be3ccddc8a5ff6c84844b96e1a5b57f852b723abe270a09193ef6a4a5861be	6	0.0000	0.0000	1	PASS	Multiplication by x becomes frequency differentiation.	-
III/19	21	exr:iii19-expand-13	Impulse response	443	a6e72aaea424fed8e7a6f0dd5d8b39db3418f6c73d8f3f8055cb3c5050b6bc62	6	0.1111	0.1667	1	PASS	Delta is the identity for convolution.	-
III/19	22	exr:iii19-expand-14	PDE Green kernel	453	6a059c4327a77e418172202203a9d8632e4a01de35ee8f8fed3ffe2ad737fa9c	11	0.1000	0.0000	1	PASS	Invert the operator symbol in the distribution sense and inverse transform.	-
III/19	23	exr:iii19-expand-15	Transform of delta prime	465	1d70866401595e7ac00b756930f9b0f89aa7fa00936fdff8b60eb582a9f516a5	6	0.0000	0.3333	1	PASS	Apply the derivative rule to delta.	-
III/19	24	exr:iii19-expand-16	Transform of x	475	a4c0f9b70d78ec67db47c075822ae87ec01d4fbffb5478f07d19f55513b72c77	11	0.1250	0.0000	1	PASS	Use multiplication by x as frequency differentiation of transform of 1.	-
III/20	1	exr:iii20-01		222	97e31f6e413a6c36ea759b040758511115525c507d7028a6c8e433cc42321e48	19	0.2143	0.0233	1	PASS	To verify a weak derivative \(g\), test \(\int f\phi'=-\int g\phi\) for every compactly supported smooth \(\phi\).	-
III/20	2	exr:iii20-02		232	1cb6208b136a908bb02d91fb2b883a775efc56993c1267dcbf60a7a7180c2136	16	0.0476	0.0000	1	PASS	For piecewise smooth functions, integrate by parts on each smooth piece and inspect the interface terms.	-
III/20	3	exr:iii20-03		242	67a265fb3474dd6beadf96923909f3127ebdf63d1649d83a74e0066fcda734b2	23	0.1000	0.0444	1	PASS	A jump creates a Dirac contribution distributionally, so an \(L^p\) weak derivative may fail to exist even when a distributional derivative does.	-
III/20	4	exr:iii20-04		252	acd6dc91ec903abd81f1ab9c4ce13feac41d5a5effcd271c04340624b87facee	19	0.1875	0.0952	1	PASS	Weak derivatives are unique because a locally integrable function pairing to zero with every test function vanishes almost everywhere.	-
III/20	5	exr:iii20-05		262	8580be2250f998cebd190cd7418955cd1cf35d4ae253da3aeaeb946b4577bbbd	19	0.0000	0.0000	1	PASS	Approximate by smooth functions and pass to the limit in the integration-by-parts identity when norm control permits.	-
III/20	6	exr:iii20-06		272	0ab05a3f47235ee3f11ece53320d7cdf91a1cee919bfd0a174efa5b03f25302d	31	0.0476	0.0976	1	PASS	C1 regularity suffices for agreement with the weak derivative by integration by parts. For a general Sobolev function, use weak derivatives; do not infer full classical differentiability without a separate theorem.	-
III/20	7	exr:iii20-07		282	376fcaeae7341189890d0cc10934511adc1272aa48408498983a96fe6a1b2853	15	0.0303	0.0312	1	PASS	Use difference quotients when the chapter provides them as a criterion for Sobolev weak differentiability.	-
III/20	8	exr:iii20-08		292	98cfeb77755d24f38c2f9dd5b1ca0c892bae0852645f765b0246f69e3df0d37d	16	0.0000	0.0556	1	PASS	Keep boundary terms out of the definition by choosing compactly supported test functions inside the domain.	-
III/20	9	exr:iii20-expand-01	Absolute value	309	dd8b6005b736f4979fd702958ce2b30c3f93b484955f53385ed67fcf6067f668	12	0.0000	0.0000	1	PASS	Differentiate away from zero and check no jump in the function itself.	-
III/20	10	exr:iii20-expand-02	Heaviside	319	aa2965fab7e6bb7a7f9aeccba3613ee95daa357109b774ee6da3cc0537ed98a3	5	0.1429	0.0000	1	PASS	Its distributional derivative is delta.	-
III/20	11	exr:iii20-expand-03	Constant	329	ef60a1f599267cbffe048f495e9ea825793c8bc7014af0c6776306cfec781744	4	0.0000	0.0000	1	PASS	Use the defining identity.	-
III/20	12	exr:iii20-expand-04	Classical function	339	cd6e4b4debdf76c77a76c80b671e8f95ce695708ee6a7489b6b82a7159ada449	4	0.0000	0.0000	1	PASS	Use integration by parts.	-
III/20	13	exr:iii20-expand-05	Mollified derivative	349	d2306096f05d84da6dd7d3abec3e1250a93297a3373a55cc6206951570ffeeee	2	0.0000	0.0000	2	PASS	Use commutation.	-
III/20	14	exr:iii20-expand-06	Uniqueness	361	8ea1862e3254099e2eb06d7f18536e7079bb3da263d1462bbedf27a1f88e7be2	3	0.0000	0.0000	1	PASS	Subtract two candidates.	-
III/20	15	exr:iii20-expand-07	Classical implies weak	371	8f2948dcd58ea7fbd18703c795311d0decfdecc8b785672df2aaacb38f5bfc89	7	0.0000	0.0000	1	PASS	Integrate by parts against compactly supported tests.	-
III/20	16	exr:iii20-expand-08	Locality	381	c87612229f022e634adc025e536afc572b217bab68da89854e6e96c3da8df7c5	12	0.0769	0.0833	1	PASS	Use tests supported in a region where two functions agree almost everywhere.	-
III/20	17	exr:iii20-expand-09	Mollifier commutation	391	8f9cd50a422429ac9bca7dac7f6f38a9c7eb4f0f31301eaaee3bdddea7a468d4	9	0.0000	0.1818	1	PASS	Differentiate convolution and transfer derivative using the weak identity.	-
III/20	18	exr:iii20-expand-10	Jump obstruction	403	90082f71d7b7463cd6364697c1a8482bdfa5f3602a9f4a91504afd57d18cbbfb	7	0.2222	0.2500	1	PASS	Its distributional derivative contains a Dirac mass.	-
III/20	19	exr:iii20-expand-11	Classical failure not weak failure	413	3412e937f2a255e155f8ebb8360daece5fa33022099407ca8a1827180bde9cbd	2	0.0000	0.0000	1	PASS	Use |x|.	-
III/20	20	exr:iii20-expand-12	Point changes	423	e8ed2773af0b8bce2e410ff45ca7dd204942a2d5b149e527c062d9605514f857	10	0.0000	0.1111	1	PASS	Weak identities use integrals and functions are a.e. classes.	-
III/20	21	exr:iii20-expand-13	Finite elements	435	5f5b73c4b5cd2cc46fabe5b84620407235ad1b35ebe1e86ee5caf84a8bdacf8e	11	0.0556	0.0000	1	PASS	Classical derivatives exist on elements and integral identities tolerate lower regularity.	-
III/20	22	exr:iii20-expand-14	Image edges	445	5bb833692cc03e0534e29495b2e83d0d1e0fd4b2a84bcc253355ddead886a3f6	15	0.0667	0.0588	1	PASS	A corner such as |x| has an Lp derivative, while a jump produces a Dirac.	-
III/20	23	exr:iii20-expand-15	Second weak derivative of |x|	457	593ab260411a8111e8b8cd0e956dc7ba06918ac5d07e38995968b57d26037803	3	0.0000	0.0000	1	PASS	Differentiate sign(x).	-
III/20	24	exr:iii20-expand-16	Chain rule preview	467	ce45af4f85588d2532dff461b4a33889c013f29182667bfa6b680d4f44c05adf	8	0.0286	0.0000	1	PASS	Expect derivative of composition to multiply weak derivative.	-
III/21	1	exr:iii21-01		222	29193198cfb1b178eadd199618eb738f15ea10337ce425f0d378dd4e19406a0b	14	0.0286	0.0698	1	PASS	Compute every weak derivative required by the Sobolev norm before evaluating the norm itself.	-
III/21	2	exr:iii21-02		232	215d17930dd017dc9ede9ee135a2314bae2393ba1f8b78090bc4ca6616295d20	18	0.0769	0.0667	1	PASS	For \(H^k\), use the Hilbert norm built from \(L^2\) norms of derivatives up to order \(k\).	-
III/21	3	exr:iii21-03		242	a9732d7f8345959f9a25f8afc9887a7a1a3dcc4a6049e62c66200b86544598fc	15	0.0000	0.0294	1	PASS	Check dimension and exponent restrictions before invoking any Sobolev embedding; they determine the target space.	-
III/21	4	exr:iii21-04		252	bd8c07d23d49e588d4d4633571181157548b96debcc3ff03231cff6b4e335a13	15	0.0294	0.0250	1	PASS	Trace statements require boundary regularity and sufficient Sobolev exponent; verify both before assigning boundary values.	-
III/21	5	exr:iii21-05		262	a8b624d33745a78bab777a148be141599bc8e9d71b8e08ef0bd6a6528aa828dd	13	0.0000	0.0000	1	PASS	Use completeness by showing a Cauchy sequence converges in each derivative component consistently.	-
III/21	6	exr:iii21-06		272	fb23ea34521494c79da27d4e788b11faeab2065e5e35e66565275327e885f5dc	17	0.0000	0.0185	1	PASS	To prove an inequality, normalize by scaling first and see which exponent is forced by dimensional balance.	-
III/21	7	exr:iii21-07		282	8b7113cc4f2244d55a7738b6ba1a1db9c8dc4e74c3c623c0603d208af305784e	16	0.0000	0.0278	1	PASS	Construct counterexamples near singular points to test whether a proposed function lies in \(W^{1,p}\).	-
III/21	8	exr:iii21-08		292	92989a75dcab6f502b25f2c2665287df058828300ca53f55cf19a15b15e5a9ce	20	0.0189	0.1111	1	PASS	Do not infer continuity from Sobolev membership unless the relevant embedding theorem places the space inside a continuous-function class.	-
III/21	9	exr:iii21-expand-01	H1 norm	309	b3c67544597a6bf36a24d4436e416222434062af717b66de4d3f43d8f2a29422	7	0.0000	0.0238	1	PASS	Use the function and first weak derivatives.	-
III/21	10	exr:iii21-expand-02	Cusp threshold	319	d6fa9dca9488ae963b026d0e839ff88bfc58d8faccf1e9aedb3a7282a320bd39	8	0.2500	0.0000	1	PASS	Check integrability of |x|\textasciicircum{}((alpha-1)p).	-
III/21	11	exr:iii21-expand-03	Zero boundary	329	5bd31b6fa0b81a75f236fb3c289875041e84197a2b5637a18453d3bd6ad3ffa4	9	0.0000	0.0000	1	PASS	It is the closure of compactly supported smooth functions.	-
III/21	12	exr:iii21-expand-04	Poincare	339	f7b1fddbaa9cd1f7131f21a1cae91dac50463a747f2a57eb19c82a17f012251d	4	0.0000	0.1250	1	PASS	Use zero-boundary assumption.	-
III/21	13	exr:iii21-expand-05	Hk	349	df35512bafa7621b72b73e6fd7d6a5fac69c6daccba097bdeb7e195095a0e36a	2	0.0000	0.0000	1	PASS	Recall notation.	-
III/21	14	exr:iii21-expand-06	Hilbert structure	361	dfdff2e225b992ea028ef52327f0ce9a2f9899b96bd37a3104306d48020a406f	8	0.0000	0.0000	1	PASS	Sum L2 inner products of all weak derivatives.	-
III/21	15	exr:iii21-expand-07	Poincare norm equivalence	371	f09f0da5bb8a541b51629eaa8438b869616117a20df940b73f3d3b48233ee7e8	7	0.0000	0.0000	1	PASS	Use Poincare plus the trivial reverse bound.	-
III/21	16	exr:iii21-expand-08	Completeness strategy	381	a0e525de6666c9df4bdb47fb492084f779fd7e7404b9ce0c8da19e1d1f68a89d	7	0.0000	0.0000	1	PASS	Take Lp limits of every derivative component.	-
III/21	17	exr:iii21-expand-09	Embedding hypothesis	391	2de2307fbf5dd209a597b3f0f0e600861d638c5b2ad31c6e09508670bd419686	9	0.0714	0.0000	1	PASS	The critical scaling depends on k p versus n.	-
III/21	18	exr:iii21-expand-10	Smoothness not required	403	99c96384f815a7119a6939280607a00035f768a83d8d54a7594ff6a942e1166c	6	0.0000	0.0000	1	PASS	Use |x| on a bounded interval.	-
III/21	19	exr:iii21-expand-11	Boundary value not pointwise automatic	413	ebd74814584f8c2862c363ede0e1e7acc88634e67df41d69944f0a88dd0fcccd	7	0.0000	0.0000	1	PASS	Sobolev functions are a.e. equivalence classes.	-
III/21	20	exr:iii21-expand-12	Unbounded-domain Poincare	423	9d291c41eff98dfb0626d7947d0f6ffdd718b01ebd09e0568244f06124aa317f	6	0.0769	0.0714	1	PASS	Translations/constants may escape gradient control.	-
III/21	21	exr:iii21-expand-13	Energy method	435	7c6fa07d380e90d001866cde30d7e8f868f7cf7467e84746eca0d62b645c5a71	13	0.0000	0.0667	1	PASS	Both u and gradient are square integrable and boundary data are built in.	-
III/21	22	exr:iii21-expand-14	Compactness	445	884f3441627e03058082530c095b8e2feb0972f1c73190046c88d2fea5ac4732	8	0.0000	0.0000	1	PASS	It provides strongly convergent subsequences in weaker norms.	-
III/21	23	exr:iii21-expand-15	Scaling criticality	457	6c8f4d769b4635315fa15bd2895269a6616458f874ba35dc4a0bc5ae4b519614	10	0.1071	0.0000	1	PASS	Track how derivative Lp norms scale under u(lambda x).	-
III/21	24	exr:iii21-expand-16	One-dimensional estimate	467	fd4f0803565ab15dd3442dbd759f9abb307ac5e295e422e537c5d845921f0ad3	10	0.0000	0.0000	1	PASS	Write u(x)-u(y) as the integral of u'.	-
III/22	1	exr:iii22-01		222	f34f7f5b063c2afd0fe8d49aba41c6f21e266f3c9149af09e5938dc936454d32	14	0.0000	0.0000	1	PASS	Extend or localize the function first if naive convolution would sample outside the domain.	-
III/22	2	exr:iii22-02		232	952318e39a2ba01d87febd5f6126e6cc6cb79b2c7dc094d11124a932b098ab17	14	0.0345	0.1000	1	PASS	Choose a mollifier \(\rho_\varepsilon\) and use \(f*\rho_\varepsilon\) as the smooth approximation.	-
