canonical_dossier_id	volume	chapter_code	entry_kind	label	title	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:vii18-06	VII	VII/18	problem	prob:vii18-06	Tangent-developable problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-07	VII	VII/18	problem	prob:vii18-07	Helicoid problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-08	VII	VII/18	problem	prob:vii18-08	Asymptotic-ruling problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-09	VII	VII/18	problem	prob:vii18-09	Sign-of-\(K\) problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-10	VII	VII/18	problem	prob:vii18-10	Gauss-map rank problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-11	VII	VII/18	problem	prob:vii18-11	Striction problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-12	VII	VII/18	problem	prob:vii18-12	Fabrication interpretation	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-ch01	VII	VII/18	problem	prob:vii18-ch01	Derive the triple-product criterion carefully	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-ch02	VII	VII/18	problem	prob:vii18-ch02	Rank of the shape operator	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-ch03	VII	VII/18	problem	prob:vii18-ch03	Edge of regression preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-ch04	VII	VII/18	problem	prob:vii18-ch04	Nondevelopable ruled points	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii18-ch05	VII	VII/18	problem	prob:vii18-ch05	Local flattening principle	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vii19-01	VII	VII/19	problem	prob:vii19-01	Legacy minimal-surface problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-02	VII	VII/19	problem	prob:vii19-02	Legacy minimal-graph problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-03	VII	VII/19	problem	prob:vii19-03	Area-variation problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-04	VII	VII/19	problem	prob:vii19-04	Linearization problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-05	VII	VII/19	problem	prob:vii19-05	Conformal-coordinate problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-06	VII	VII/19	problem	prob:vii19-06	Plane problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-07	VII	VII/19	problem	prob:vii19-07	Catenoid problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-08	VII	VII/19	problem	prob:vii19-08	Helicoid problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-09	VII	VII/19	problem	prob:vii19-09	Sphere comparison problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-10	VII	VII/19	problem	prob:vii19-10	Stationary-versus-stable problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-11	VII	VII/19	problem	prob:vii19-11	Plateau problem preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-12	VII	VII/19	problem	prob:vii19-12	Intrinsic/extrinsic problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-ch01	VII	VII/19	problem	prob:vii19-ch01	Bernstein preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-ch02	VII	VII/19	problem	prob:vii19-ch02	First integral for revolution	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-ch03	VII	VII/19	problem	prob:vii19-ch03	Conjugate-surface preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-ch04	VII	VII/19	problem	prob:vii19-ch04	Minimal and developable	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii19-ch05	VII	VII/19	problem	prob:vii19-ch05	Scaling law	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii20-01	VII	VII/20	problem	prob:vii20-01	Legacy metric problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-02	VII	VII/20	problem	prob:vii20-02	Coordinate-change problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-03	VII	VII/20	problem	prob:vii20-03	Polar-coordinate problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-04	VII	VII/20	problem	prob:vii20-04	Induced-metric problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-05	VII	VII/20	problem	prob:vii20-05	Length-invariance problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-06	VII	VII/20	problem	prob:vii20-06	Distance problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-07	VII	VII/20	problem	prob:vii20-07	Isometry problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-08	VII	VII/20	problem	prob:vii20-08	Musical-isomorphism problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-09	VII	VII/20	problem	prob:vii20-09	Gradient problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-10	VII	VII/20	problem	prob:vii20-10	Volume-density problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-11	VII	VII/20	problem	prob:vii20-11	Conformal problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-12	VII	VII/20	problem	prob:vii20-12	Existence problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-ch01	VII	VII/20	problem	prob:vii20-ch01	Topology from distance	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-ch02	VII	VII/20	problem	prob:vii20-ch02	Metric completeness preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-ch03	VII	VII/20	problem	prob:vii20-ch03	Conformal inverse metric	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-ch04	VII	VII/20	problem	prob:vii20-ch04	Product distance bounds	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii20-ch05	VII	VII/20	problem	prob:vii20-ch05	Metrics as bundle sections	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:vii21-01	VII	VII/21	problem	prob:vii21-01	Legacy connection problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-02	VII	VII/21	problem	prob:vii21-02	Non-tensorial coefficient problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-03	VII	VII/21	problem	prob:vii21-03	Bundle-connection problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-04	VII	VII/21	problem	prob:vii21-04	Gauge-law problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-05	VII	VII/21	problem	prob:vii21-05	Along-curve problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-06	VII	VII/21	problem	prob:vii21-06	Difference-tensor problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-07	VII	VII/21	problem	prob:vii21-07	Torsion problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-08	VII	VII/21	problem	prob:vii21-08	Coordinate torsion problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-09	VII	VII/21	problem	prob:vii21-09	Flat-space problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-10	VII	VII/21	problem	prob:vii21-10	Principal-horizontal problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-11	VII	VII/21	problem	prob:vii21-11	Associated-bundle problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-12	VII	VII/21	problem	prob:vii21-12	Levi--Civita boundary problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-ch01	VII	VII/21	problem	prob:vii21-ch01	Coordinate transformation law	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-ch02	VII	VII/21	problem	prob:vii21-ch02	Connection from a projection	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-ch03	VII	VII/21	problem	prob:vii21-ch03	Gauge covariance	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-ch04	VII	VII/21	problem	prob:vii21-ch04	Principal connection and local gauge potential	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii21-ch05	VII	VII/21	problem	prob:vii21-ch05	Why a metric does not itself differentiate	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:vii22-01	VII	VII/22	problem	prob:vii22-01	Fundamental-theorem problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-02	VII	VII/22	problem	prob:vii22-02	Uniqueness problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-03	VII	VII/22	problem	prob:vii22-03	Existence problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-04	VII	VII/22	problem	prob:vii22-04	Christoffel problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-05	VII	VII/22	problem	prob:vii22-05	Polar-coordinate problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-06	VII	VII/22	problem	prob:vii22-06	Conformal-metric problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-07	VII	VII/22	problem	prob:vii22-07	Submanifold problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-08	VII	VII/22	problem	prob:vii22-08	Gauss-formula problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-09	VII	VII/22	problem	prob:vii22-09	Hessian-symmetry problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-10	VII	VII/22	problem	prob:vii22-10	Metric-compatibility problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-11	VII	VII/22	problem	prob:vii22-11	Normal-coordinate preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-12	VII	VII/22	problem	prob:vii22-12	Connection-versus-curvature problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-ch01	VII	VII/22	problem	prob:vii22-ch01	Difference of metric connections	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-ch02	VII	VII/22	problem	prob:vii22-ch02	Uniqueness via difference tensor	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-ch03	VII	VII/22	problem	prob:vii22-ch03	Conformal connection difference	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-ch04	VII	VII/22	problem	prob:vii22-ch04	Normal coordinates preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii22-ch05	VII	VII/22	problem	prob:vii22-ch05	Variational bridge	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-01	VII	VII/23	problem	prob:vii23-01	Geodesic-ODE problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-02	VII	VII/23	problem	prob:vii23-02	Initial-value problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-03	VII	VII/23	problem	prob:vii23-03	Exponential-map problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-04	VII	VII/23	problem	prob:vii23-04	Normal-coordinate problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-05	VII	VII/23	problem	prob:vii23-05	Energy problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-06	VII	VII/23	problem	prob:vii23-06	First-variation problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-07	VII	VII/23	problem	prob:vii23-07	Euclidean problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-08	VII	VII/23	problem	prob:vii23-08	Polar-coordinate problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-09	VII	VII/23	problem	prob:vii23-09	Sphere problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-10	VII	VII/23	problem	prob:vii23-10	Cylinder problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-11	VII	VII/23	problem	prob:vii23-11	Local-minimization problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-12	VII	VII/23	problem	prob:vii23-12	Completeness problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-ch01	VII	VII/23	problem	prob:vii23-ch01	Affine reparametrization	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-ch02	VII	VII/23	problem	prob:vii23-ch02	Geodesic spray	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-ch03	VII	VII/23	problem	prob:vii23-ch03	Normal-coordinate metric expansion preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-ch04	VII	VII/23	problem	prob:vii23-ch04	Geodesic on an embedded surface	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii23-ch05	VII	VII/23	problem	prob:vii23-ch05	Constant-speed energy equivalence	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii24-01	VII	VII/24	problem	prob:vii24-01	Parallel-ODE problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-02	VII	VII/24	problem	prob:vii24-02	Existence-uniqueness problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-03	VII	VII/24	problem	prob:vii24-03	Composition problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-04	VII	VII/24	problem	prob:vii24-04	Inverse problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-05	VII	VII/24	problem	prob:vii24-05	Metric-preservation problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-06	VII	VII/24	problem	prob:vii24-06	Geodesic problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-07	VII	VII/24	problem	prob:vii24-07	Fundamental-matrix problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-08	VII	VII/24	problem	prob:vii24-08	Euclidean polar problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-09	VII	VII/24	problem	prob:vii24-09	Sphere problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-10	VII	VII/24	problem	prob:vii24-10	Dual-transport problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-11	VII	VII/24	problem	prob:vii24-11	Horizontal-lift problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-12	VII	VII/24	problem	prob:vii24-12	Path-dependence problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-ch01	VII	VII/24	problem	prob:vii24-ch01	Path-ordered exponential	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-ch02	VII	VII/24	problem	prob:vii24-ch02	Gauge covariance of transport	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-ch03	VII	VII/24	problem	prob:vii24-ch03	Flat connection and path independence	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-ch04	VII	VII/24	problem	prob:vii24-ch04	Parallel tensors	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii24-ch05	VII	VII/24	problem	prob:vii24-ch05	Holonomy preview	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:vii25-01	VII	VII/25	problem	prob:vii25-01	Holonomy-group problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-02	VII	VII/25	problem	prob:vii25-02	Base-point problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-03	VII	VII/25	problem	prob:vii25-03	Restricted-holonomy problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-04	VII	VII/25	problem	prob:vii25-04	Flat-frame problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-05	VII	VII/25	problem	prob:vii25-05	Sphere-triangle problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-06	VII	VII/25	problem	prob:vii25-06	Small-loop problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-07	VII	VII/25	problem	prob:vii25-07	Bundle-holonomy problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-08	VII	VII/25	problem	prob:vii25-08	Principal-holonomy problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-09	VII	VII/25	problem	prob:vii25-09	Invariant-tensor problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-10	VII	VII/25	problem	prob:vii25-10	Full-versus-restricted problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-11	VII	VII/25	problem	prob:vii25-11	Euclidean-versus-sphere problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-12	VII	VII/25	problem	prob:vii25-12	Arc-synthesis problem	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:vii25-ch01	VII	VII/25	problem	prob:vii25-ch01	Topology without local curvature	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
